model	embed_type	lemma	form_1	form_1_freq	form_2	form_2_freq	msps	semantic_label	semantic_def	chisq_eq	p_eq	p_cat	cond_type	k2_sil	k2_var_1	k2_var_2	k2_var_mean	form_sil	form_var_1	form_var_2	form_var_mean	all_var
transfo-xl-wt103	delta	creep	creeped	2.0	crept	32.0	pst	7(2a)	"To go very slowly. ""The hours crept by."""	26.4705882352941	0.0	0.4925	cat	0.2299071673086553	4.1264449282538305	8.865077649358858	6.495761288806344	0.5505853897172063	2.803576451692881	5.145308203096381	3.9744423273946308	7.509144427969001
transfo-xl-wt103	delta	creep	creeped	4.0	crept	32.0	pst	7(2b)	"To go timidly or cautiously so as to escape notice. ""She crept away from the festive scene."""	21.7777777777778	0.0	0.1145	cat	0.6172534485926979	4.64592493847215	3.808715676333857	4.227320307403003	0.6172534485926979	3.808715676333857	4.64592493847215	4.227320307403003	10.258444430276395
transfo-xl-wt103	delta	creep	creeped	6.0	crept	36.0	pst	7(2c)	"To enter or advance gradually so as to be almost unnoticed. ""Age creeps up on us."" ""A note of irritation crept into her voice."""	21.4285714285714	0.0	0.0258	prob	0.6200936172239848	4.640669524124032	4.039583713843164	4.340126618983598	0.6200936172239848	4.039583713843164	4.640669524124032	4.340126618983598	11.75873328301119
transfo-xl-wt103	delta	creep	creeped	81.0	crept	0.0	pst	7(6a)	"To cause (someone) to have an uncomfortable feeling of nervousness or hear. To give (someone) the creeps. ""That guy really creeps me out."" ""I felt creeped out being alone in the office at night."""	81.0	0.0	1.0	cat	0.18667925623815598	4.133928348492242	4.077170652502672	4.105549500497457		5.0422793556903525			5.0422793556903525
transfo-xl-wt103	delta	disprove	disproven	100.0	disproved	100.0	ppt	8(1a)	"To prove to be false or wrong. To refute. ""disprove a theory"""	0.0	1.0	0.0	no_cond	0.3056637455702561	2.762673656238685	2.401156718545038	2.5819151873918615	0.30594727098566105	2.4251171916499445	2.7358233216663708	2.580470256658158	3.686488050920156
transfo-xl-wt103	delta	dive	dived	28.0	dove	15.0	pst	9(1a)	To plunge into water intentionally	3.93023255813953	0.0474	0.0	prob	0.508408522509314	4.226701769864554	4.072745251021874	4.149723510443214	0.508408522509314	4.226701769864554	4.072745251021874	4.149723510443214	10.221579808091239
transfo-xl-wt103	delta	dive	dived	25.0	dove	49.0	pst	9(3a)	To plunge into some matter or activity	7.78378378378378	0.0053	0.0	prob	0.5404746809559325	4.491656061257937	4.06130227573785	4.276479168497893	0.5404746809559325	4.491656061257937	4.06130227573785	4.276479168497893	11.343875429876462
transfo-xl-wt103	delta	dive	dived	34.0	dove	33.0	pst	9(3b)	To plunge or dash for some place, expecially to seize something	0.0149253731343284	0.9028	0.0	no_cond	0.4945906386858189	5.1746745019104186	3.241788927868731	4.208231714889575	0.4945906386858189	5.1746745019104186	3.241788927868731	4.208231714889575	10.364328005251423
transfo-xl-wt103	delta	dream	dreamt	59.0	dreamed	53.0	ppt	11(2a)	"To indulge in daydreams or fantasies. ""dreaming of a better future"""	0.321428571428571	0.5708	0.0	no_cond	0.4020178504146672	1.3967011229360573	1.0793778216153582	1.2380394722757078	0.4020178504146672	1.3967011229360573	1.0793778216153582	1.2380394722757078	2.193636647512507
transfo-xl-wt103	delta	dream	dreamt	20.0	dreamed	28.0	ppt	11(5a)	"To consider as a possibility. To imagine. ""never dreamed I would become a teacher"""	1.33333333333333	0.2482	0.0	no_cond	0.4136853334606232	1.1521876866668403	1.1991246197221006	1.1756561531944705	0.4136853334606232	1.1521876866668403	1.1991246197221006	1.1756561531944705	2.3552007350297686
transfo-xl-wt103	delta	dream	dreamt	7.0	dreamed	15.0	ppt	11(8a)	"To come up with the idea for. Often, the phrase ""dream up""."	2.90909090909091	0.0881	0.0089	no_cond	0.34650229190974746	1.2650491336856082	1.1923840786180198	1.228716606151814	0.34650229190974746	1.1923840786180198	1.2650491336856082	1.228716606151814	2.1243667749613397
transfo-xl-wt103	delta	dream	dreamt	25.0	dreamed	44.0	pst	11(2a)	"To indulge in daydreams or fantasies. ""dreaming of a better future"""	5.23188405797101	0.0222	0.0	prob	0.41945079421227666	0.7920619535919865	1.0787566374863808	0.9354092955391837	0.41945079421227666	0.7920619535919865	1.0787566374863808	0.9354092955391837	1.872697491157527
transfo-xl-wt103	delta	dream	dreamt	56.0	dreamed	15.0	pst	11(4a)	"To have a dream of. ""dreamt that he was running in the woods"""	23.6760563380282	0.0	0.0	prob	0.37670484154931816	2.005695211503656	0.954134119948553	1.4799146657261046	0.37670484154931816	2.005695211503656	0.954134119948553	1.4799146657261046	2.4025796862175546
transfo-xl-wt103	delta	dream	dreamt	6.0	dreamed	20.0	pst	11(5a)	"To consider as a possibility. To imagine. ""never dreamed I would become a teacher"""	7.53846153846154	0.006	0.0226	prob	0.4516658304913115	1.1103036986375832	0.9686664335082142	1.0394850660728987	0.4516658304913115	1.1103036986375832	0.9686664335082142	1.0394850660728987	1.9234113701372269
transfo-xl-wt103	delta	dream	dreamt	7.0	dreamed	20.0	pst	11(8a)	"To come up with the idea for. Often, the phrase ""dream up""."	6.25925925925926	0.0124	0.01	prob	0.4073103052924825	1.5346713475065006	0.9998389698185441	1.2672551586625223	0.4073103052924825	1.5346713475065006	0.9998389698185441	1.2672551586625223	1.9636314811324254
transfo-xl-wt103	delta	drink	drank	17.0	drunk	11.0	ppt	10(2a)	"To partake of alcoholic beverages. ""has quit drinking"""	1.28571428571429	0.2568	0.0003	no_cond	0.40803540620364054	5.346019533269022	4.25337422089406	4.799696877081541	0.40803540620364054	5.346019533269022	4.25337422089406	4.799696877081541	9.592713046465866
transfo-xl-wt103	delta	drink	drank	59.0	drunk	45.0	ppt	10(4a)	"To swallow. To imbibe. ""drink a glass of water"""	1.88461538461538	0.1698	0.0	no_cond	0.40613581747181576	5.307759360026921	4.826568385448892	5.067163872737907	0.40613581747181576	5.307759360026921	4.826568385448892	5.067163872737907	9.811807809336488
transfo-xl-wt103	delta	drink	drank	17.0	drunk	34.0	ppt	10(7a)	Phrase: drink the Kool-Aid	5.66666666666667	0.0173	0.0	prob	0.48441328136669903	4.942646278271415	6.108469841550537	5.525558059910976	0.48441328136669903	4.942646278271415	6.108469841550537	5.525558059910976	13.138625657487538
transfo-xl-wt103	delta	drive	drove	0.0	driven	25.0	ppt	12(11a)	"To give shape or impulse to. ""factors that drive the business cycle"" ""the ideas that have driven history"""	25.0	0.0	1.0	cat	0.18871439023733072	9.029976930909038	5.18114711946965	7.105562025189345			7.825084648245308		7.825084648245308
transfo-xl-wt103	delta	drive	drove	27.0	driven	4.0	ppt	12(2a)	"To operate a vehicle. ""learned to drive at the age of seventeen"""	17.0645161290323	0.0	0.1128	cat	0.30857326134899155	4.453697769382292	2.402908705792527	3.42830323758741	0.25887846707898643	3.013724196559728	1.3072007487882549	2.1604624726739914	3.4789755424744992
transfo-xl-wt103	delta	drive	drove	12.0	driven	3.0	ppt	12(7b)	"To operate the mechanism and controls and direct the course of (a vehicle). ""drive a car"""	5.4	0.0201	0.2241	cat	0.3814506430945893	1.5421792535889791	1.7504568042004136	1.6463180288946964	0.3814506430945893	1.5421792535889791	1.7504568042004136	1.6463180288946964	2.650092220534724
transfo-xl-wt103	delta	drive	drove	0.0	driven	24.0	ppt	12(8a)	"To exert inescapable or coescive pressure on. To force. ""driven by his passions"""	24.0	0.0	1.0	cat	0.21425810715669052	4.364065732563139	3.836045071238209	4.100055401900674			4.518323925109732		4.518323925109732
transfo-xl-wt103	delta	eat	ate	22.0	eaten	8.0	ppt	1(1a)	To take food or a meal.	6.53333333333333	0.0106	0.0046	prob	0.35679976144527553	2.6562304116709856	4.259020406999639	3.4576254093353125	0.35679976144527553	2.6562304116709856	4.259020406999639	3.4576254093353125	4.752617070052126
transfo-xl-wt103	delta	eat	ate	61.0	eaten	81.0	ppt	1(3a)	To take in through the mouth as food. To ingest, chew, and swallow in turn.	2.8169014084507	0.0933	0.0	no_cond	0.3268111613880491	3.484938194978632	4.919908512303906	4.202423353641269	0.3268111613880491	3.484938194978632	4.919908512303906	4.202423353641269	6.631362527399925
transfo-xl-wt103	delta	fall	fell	10.0	fallen	21.0	ppt	13(12a)	Phrases: fall apart, fall behind, fall between two stools, fall flat, fall for, fall from grace, fall home, fall into line, fall on, fall on one's face, fall on one's sword, fall short	3.90322580645161	0.0482	0.0008	prob	0.07864364797109487	0.1639129546367937	0.4821752613137946	0.32304410797529415	0.20772589259654312	0.24615670222327793	0.4595701906460838	0.35286344643468087	0.48425175047452496
transfo-xl-wt103	delta	fall	fell	40.0	fallen	11.0	ppt	13(1a)	"To descend freely by the force of gravity. ""The apple fell from the tree."""	16.4901960784314	0.0	0.0005	prob	0.3525835758498012	0.6278215885334402	0.0	0.3139107942667201	0.1566089711360916	0.7040954114376767	0.17056863362878902	0.4373320225332329	0.634833629783872
transfo-xl-wt103	delta	fall	fell	4.0	fallen	30.0	ppt	13(6c)	"To decline in quality, activity, or quantity. ""Production fell off."""	19.8823529411765	0.0	0.1139	cat	0.2870348615737479	0.19799035928848674	0.0	0.09899517964424337	0.337967428892497	0.25962315434355177	0.15560131513822797	0.20761223474088986	0.20758011759037906
transfo-xl-wt103	delta	fall	fell	30.0	fallen	5.0	ppt	13(9a)	"To pass suddenly and passively into a state or body of mind or a new state or condition. ""fall asleep"" / ""fall in love"""	17.8571428571429	0.0	0.0536	cat	0.19700991939930107	0.15035058114103347	0.053516182603611184	0.10193338187232233	0.19700991939930107	0.15035058114103347	0.053516182603611184	0.10193338187232233	0.16333250687375322
transfo-xl-wt103	delta	fly	flied	2.0	flew	16.0	pst	14(1a)	"To move in or pass through the air with wings. ""bees flying around the hive"""	10.8888888888889	0.001	0.4857	cat	0.5091483913600656	5.111186854026035	12.406718055595547	8.75895245481079	0.6012273602395947	0.7663582886650498	6.422646389975329	3.594502339320189	12.691840884473686
transfo-xl-wt103	delta	fly	flied	0.0	flew	52.0	pst	14(5a)	"To operate or travel in an airplane or spacecraft. ""They flew to Florida for their vacation."""	52.0	0.0	1.0	cat	0.15786000958718455	4.772667516955439	6.430069664009785	5.601368590482612			6.4828944232130015		6.4828944232130015
transfo-xl-wt103	delta	fly	flied	96.0	flew	7.0	pst	14(7a)	To hit a fly in baseball.	76.9029126213592	0.0	0.0141	prob	0.700573182739099	5.052359795669236	3.761776213462851	4.407068004566044	0.700573182739099	5.052359795669236	3.761776213462851	4.407068004566044	11.418429180087827
transfo-xl-wt103	delta	forget	forgot	41.0	forgotten	49.0	ppt	15(3a)	"To lose the remembrance of. To be unable to think of or recall. ""I forgot his name."""	0.711111111111111	0.3991	0.0	no_cond	0.37827720127278497	3.1408368178021755	2.7070316621239137	2.9239342399630446	0.37827720127278497	3.1408368178021755	2.7070316621239137	2.9239342399630446	4.956504287093091
transfo-xl-wt103	delta	forget	forgot	28.0	forgotten	39.0	ppt	15(4a)	"To treat with inattention or disregard. ""forgot their old friends"" ""He's now a forgotten hero."""	1.80597014925373	0.179	0.0	no_cond	0.38006725974375993	2.8738360913818	3.3399486918298953	3.1068923916058475	0.38006725974375993	2.8738360913818	3.3399486918298953	3.1068923916058475	5.688200685715297
transfo-xl-wt103	delta	forget	forgot	16.0	forgotten	11.0	ppt	15(5a)	"To disregard intentionally. To overlook. Usually used in the imperative. ""I shouldn't have said that, so just forget it."""	0.925925925925926	0.3359	0.0003	no_cond	0.37900494481084335	2.683163657996484	4.105534856475963	3.3943492572362235	0.37900494481084335	2.683163657996484	4.105534856475963	3.3943492572362235	6.061752613738867
transfo-xl-wt103	delta	hang	hanged	1.0	hung	15.0	ppt	16(12a)	"(Informal) To pass time idly or in relaxing or socializing. To hang around. To hang out. ""hanging with friends"" ""hanging at the beach"""	12.25	0.0005	1.0	cat	0.13812104455134147	6.468232381484177	9.561046840524334	8.014639611004256	0.45927099121293763	0.0	7.680065500253781	3.8400327501268907	10.48960494201593
transfo-xl-wt103	delta	hang	hanged	0.0	hung	20.0	ppt	16(14a)	Phrases: hang fire, hang it up, hang loose, hang one on, hang out to dry, hang one's hat (on), hang ten, hang tough	20.0	0.0	1.0	cat	0.1004399540338952	7.51353477860664	6.285356896923478	6.899445837765059			8.140022448161456		8.140022448161456
transfo-xl-wt103	delta	hang	hanged	1.0	hung	30.0	ppt	16(15a)	"To fasten to some elevated point without support from below. To suspend. ""hang a picture on the wall"""	27.1290322580645	0.0	1.0	cat	0.16789042466712162	13.290785318000728	7.664611193000375	10.47769825550055	0.4442879677804308	0.0	8.671062181799808	4.335531090899904	10.011298356577017
transfo-xl-wt103	delta	hang	hanged	98.0	hung	26.0	ppt	16(15b)	"To suspend by the neck until dead; often hanged in the past; often used as a mild oath. ""I'll be hanged"""	41.8064516129032	0.0	0.0	prob	0.45427070574636974	9.0133002136286	8.346691020305302	8.679995616966952	0.45427070574636974	9.0133002136286	8.346691020305302	8.679995616966952	15.770200279920475
transfo-xl-wt103	delta	hang	hanged	4.0	hung	27.0	pst	16(12a)	"(Informal) To pass time idly or in relaxing or socializing. To hang around. To hang out. ""hanging with friends"" ""hanging at the beach"""	17.0645161290323	0.0	0.1128	cat	0.49989523652466034	6.960553484724244	9.529923827887737	8.24523865630599	0.49989523652466034	6.960553484724244	9.529923827887737	8.24523865630599	16.3855279671831
transfo-xl-wt103	delta	hang	hanged	0.0	hung	22.0	pst	16(14a)	Phrases: hang fire, hang it up, hang loose, hang one on, hang out to dry, hang one's hat (on), hang ten, hang tough	22.0	0.0	1.0	cat	0.05174175811080375	7.682782450853673	7.817276707674915	7.750029579264294			8.60777192115477		8.60777192115477
transfo-xl-wt103	delta	hang	hanged	1.0	hung	20.0	pst	16(15a)	"To fasten to some elevated point without support from below. To suspend. ""hang a picture on the wall"""	17.1904761904762	0.0	1.0	cat	0.033139779511977406	6.8106512574031	11.93357019900144	9.37211072820227	0.5523101922458805	0.0	8.21796709336457	4.108983546682285	11.915030894827849
transfo-xl-wt103	delta	hang	hanged	94.0	hung	3.0	pst	16(15b)	"To suspend by the neck until dead; often hanged in the past; often used as a mild oath. ""I'll be hanged"""	85.3711340206186	0.0	0.2461	cat	0.19191958836851777	15.852359303987106	8.808288930221531	12.330324117104318	0.4973036744091026	9.975887022001807	8.489106488702225	9.232496755352017	11.759781790315714
transfo-xl-wt103	delta	heave	hove	10.0	heaved	7.0	pst	17(2c)	"To move in an indicated way. (Past tense usually 'hove') ""The ship hove into view."""	0.529411764705882	0.4669	0.0072	no_cond	0.6135476832340981	11.255598207523292	7.905415478894388	9.58050684320884	0.6135476832340981	11.255598207523292	7.905415478894388	9.58050684320884	42.31113203758914
transfo-xl-wt103	delta	heave	hove	36.0	heaved	0.0	pst	17(2d)	Phrase: heave into view, heave into sight.	36.0	0.0	1.0	cat	0.33957998207631024	4.332826152925025	8.292193796487659	6.312509974706343		10.889593166489682			10.889593166489682
transfo-xl-wt103	delta	heave	hove	5.0	heaved	12.0	pst	17(8a)	"To throw. To cast. ""heaved her books on the floor"""	2.88235294117647	0.0896	0.0445	no_cond	0.6709811790017738	7.710666244089892	7.662887288450937	7.686776766270414	0.6709811790017738	7.662887288450937	7.710666244089892	7.686776766270414	37.62028826623424
transfo-xl-wt103	delta	heave	hove	0.0	heaved	22.0	pst	17(9a)	"To utter with obvious effort or with a deep breath. ""heaved a sigh of relief"""	22.0	0.0	1.0	cat	0.29721159795382757	5.069031129129385	7.309911754922687	6.189471442026036			9.583180400975811		9.583180400975811
transfo-xl-wt103	delta	kneel	kneeled	40.0	knelt	50.0	pst	18(1a)	"To position the body so that one or both knees rest on the floor. ""The prisoners were ordered to kneel."""	1.11111111111111	0.2918	0.0	no_cond	0.5375196231835396	1.9397296384208318	1.874916376599781	1.9073230075103065	0.5375196231835396	1.9397296384208318	1.874916376599781	1.9073230075103065	5.316753940435957
transfo-xl-wt103	delta	kneel	kneeled	60.0	knelt	50.0	pst	18(2a)	"To fall or rest on the knees. ""She kneeled on the floor next to the child."""	0.909090909090909	0.3404	0.0	no_cond	0.6295606915650599	1.402523419723122	1.3372713011713813	1.3698973604472515	0.6295606915650599	1.402523419723122	1.3372713011713813	1.3698973604472515	5.788529850725587
transfo-xl-wt103	delta	knit	knitted	67.0	knit	43.0	ppt	19(3a)	To form by interlacing yarn or thread in a series of connected loops with needles	5.23636363636364	0.0221	0.0	prob	0.38787647233738637	3.100528398340679	2.6307576304666633	2.865643014403671	0.38787647233738637	3.100528398340679	2.6307576304666633	2.865643014403671	5.088260779505113
transfo-xl-wt103	delta	knit	knitted	23.0	knit	45.0	ppt	19(4a)	"To link firmly or closely. ""knitted my hands"""	7.11764705882353	0.0076	0.0	prob	0.42583666851235347	3.661862027610321	3.5994009203921364	3.6306314740012287	0.42583666851235347	3.5994009203921364	3.661862027610321	3.6306314740012287	7.211881121456264
transfo-xl-wt103	delta	knit	knitted	12.0	knit	6.0	pst	19(1a)	To make knitted fabrics or objects.	2.0	0.1573	0.0191	no_cond	0.42069988678836034	4.522564269476964	3.0088034967394512	3.765683883108208	0.42069988678836034	4.522564269476964	3.0088034967394512	3.765683883108208	7.438778756834212
transfo-xl-wt103	delta	knit	knitted	57.0	knit	29.0	pst	19(3a)	To form by interlacing yarn or thread in a series of connected loops with needles	9.11627906976744	0.0025	0.0	prob	0.39773415680775925	3.938914830462287	2.702859290793437	3.3208870606278618	0.39773415680775925	3.938914830462287	2.702859290793437	3.3208870606278618	5.889575124323003
transfo-xl-wt103	delta	knit	knitted	5.0	knit	16.0	pst	19(4a)	"To link firmly or closely. ""knitted my hands"""	5.76190476190476	0.0164	0.0478	prob	0.4584218638026795	3.5126007096261773	2.280880487669022	2.8967405986475994	0.4584218638026795	2.280880487669022	3.5126007096261773	2.8967405986475994	6.570889031098088
transfo-xl-wt103	delta	knit	knitted	10.0	knit	24.0	pst	19(4c)	"To contract into wrinkles. ""knitted her brow"""	5.76470588235294	0.0164	0.0009	prob	0.48272373162168297	2.1344586369987577	2.770183009196297	2.4523208230975273	0.48272373162168297	2.1344586369987577	2.770183009196297	2.4523208230975273	5.828680835558798
transfo-xl-wt103	delta	know	knowed	42.0	knew	63.0	pst	20(4a)	"To perceive directly. To have direct cognition of. To have understanding of. ""importance of knowing oneself"""	4.2	0.0404	0.0	prob	0.5540213568517618	7.389954047444157	9.285411796885207	8.337682922164682	0.5540213568517618	7.389954047444157	9.285411796885207	8.337682922164682	25.00974095605506
transfo-xl-wt103	delta	know	knowed	26.0	knew	9.0	pst	20(4c)	To recognize as being the same as something previously known. To be acquainted or familiar with. To have experience of.	8.25714285714286	0.0041	0.0022	prob	0.5489422681049428	8.856708070005542	7.621021015731902	8.238864542868722	0.5489422681049428	8.856708070005542	7.621021015731902	8.238864542868722	22.193381673283664
transfo-xl-wt103	delta	know	knowed	26.0	knew	25.0	pst	20(5a)	To be aware of the truth or factuality of. To be convinced or certain of.	0.0196078431372549	0.8886	0.0	no_cond	0.6138566038704192	6.113480439578932	6.5742092230455365	6.343844831312234	0.6138566038704192	6.113480439578932	6.5742092230455365	6.343844831312234	25.05275790412458
transfo-xl-wt103	delta	lay	lain	0.0	laid	18.0	ppt	21(19b)	"To submit for examination and judgment. ""laid her case before the commission"" (I used it more like ""to show for examination"")"	18.0	0.0	1.0	cat	0.12084667440031842	5.455288632228345	10.753218419272827	8.104253525750586			11.045555509421181		11.045555509421181
transfo-xl-wt103	delta	lay	lain	7.0	laid	13.0	ppt	21(20a)	(Often vulgar) To copulate with.	1.8	0.1797	0.0083	no_cond	0.5097109851118422	7.775083307193523	6.762242429860459	7.268662868526991	0.5097109851118422	6.762242429860459	7.775083307193523	7.268662868526991	20.05040997166524
transfo-xl-wt103	delta	lay	lain	70.0	laid	3.0	ppt	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	61.4931506849315	0.0	0.2448	cat	0.11118383598815708	10.389599807651281	12.279264855982557	11.33443233181692	0.38192892338838547	11.339337085462756	6.677270271527724	9.00830367849524	12.838647947794618
transfo-xl-wt103	delta	lay	lain	12.0	laid	34.0	ppt	21(6a)	Phrases: lay an egg, lay eyes on, lay into, lay on the table	10.5217391304348	0.0012	0.0002	prob	0.451245345382547	10.652042970296066	10.044952736277512	10.348497853286789	0.451245345382547	10.044952736277512	10.652042970296066	10.348497853286789	20.73706349103785
transfo-xl-wt103	delta	lay	laid	17.0	lay	0.0	pst	21(13a)	"To dispose or spread over or on a surface. ""lay track"" ""lay plaster"""	17.0	0.0	1.0	cat	0.12384793364589157	6.9564521355544935	7.308983428389144	7.132717781971818		8.182442798854883			8.182442798854883
transfo-xl-wt103	delta	lay	laid	34.0	lay	1.0	pst	21(16a)	"To prepare. To contrive. ""a well-laid plan"""	31.1142857142857	0.0	1.0	cat	0.08314351697762544	8.689228826031897	12.907525714198238	10.798377270115068	0.4928671984505311	10.796169077044546	0.0	5.398084538522273	12.773689223954756
transfo-xl-wt103	delta	lay	laid	15.0	lay	0.0	pst	21(21a)	Phrases: lay off, lay eyes on, lay the basis	15.0	0.0001	1.0	cat	0.033138518899884124	10.715928625890937	4.49774752046397	7.606838073177453		10.72291656691944			10.72291656691944
transfo-xl-wt103	delta	lay	laid	10.0	lay	61.0	pst	21(2a)	"(Nonstandard) To be or to stay at rest in a horizontal position. To be prostrate. To rest. To recline. ""lie motionless"" ""lie asleep"""	36.6338028169014	0.0	0.0014	prob	0.40806218228039903	6.259097766790961	11.698476795580284	8.978787281185623	0.40806218228039903	6.259097766790961	11.698476795580284	8.978787281185623	16.175339440120094
transfo-xl-wt103	delta	lay	laid	0.0	lay	26.0	pst	21(6b)	To have place. To exist.	26.0	0.0	1.0	cat	0.1554689390533102	9.712936080442779	11.155177817030594	10.434056948736686			12.280593260093466		12.280593260093466
transfo-xl-wt103	delta	lead	lead	28.0	led	22.0	ppt	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	0.72	0.3961	0.0	no_cond	0.2177732818913468	11.382962999138224	11.54844393377669	11.465703466457457	0.2177732818913468	11.382962999138224	11.54844393377669	11.465703466457457	15.661984933580186
transfo-xl-wt103	delta	lead	lead	8.0	led	43.0	ppt	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	24.0196078431373	0.0	0.0058	prob	0.15383268322422342	17.171418565637317	18.343994571026794	17.757706568332054	0.2971406167990024	13.821877330305954	16.867601959607548	15.34473964495675	22.089451406993412
transfo-xl-wt103	delta	lead	lead	54.0	led	29.0	ppt	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	7.53012048192771	0.0061	0.0	prob	0.2702098043372446	9.096886155800961	5.81635377668199	7.456619966241476	0.2702098043372446	9.096886155800961	5.81635377668199	7.456619966241476	11.559094039765162
transfo-xl-wt103	delta	lead	lead	15.0	led	5.0	pst	22(5a)	"To guide on a way especially by going in advance. ""led the officers to his hiding place"""	5.0	0.0253	0.0471	prob	0.42994265847412166	4.583415882315457	4.86187133838229	4.722643610348873	0.356538241187493	3.1230202309388755	7.692429658946852	5.4077249449428635	6.506957978431712
transfo-xl-wt103	delta	lead	lead	15.0	led	23.0	pst	22(5b)	"To direct on a course or in a direction. ""a road leading the traveler to the heart of the city"""	1.68421052631579	0.1944	0.0	no_cond	0.2726043375537829	5.255999435529187	6.18426183937027	5.720130637449729	0.2131921896519342	6.839301908983681	4.076572532022162	5.457937220502922	6.652050566213617
transfo-xl-wt103	delta	lead	lead	17.0	led	11.0	pst	22(7a)	"To direct the operations, activity, or performance of. ""lead an orchestra"" To have charge of. ""lead a campaign"""	1.28571428571429	0.2568	0.0003	no_cond	0.23937918543962192	3.1793703753001568	3.006231456927371	3.092800916113764	0.23937918543962192	3.1793703753001568	3.006231456927371	3.092800916113764	4.342051466211278
transfo-xl-wt103	delta	lead	lead	17.0	led	17.0	pst	22(7c)	"To go at the head of. ""lead a parade"" To be first in or among. ""lead the league"" To have a margain over. ""led his opponent"""	0.0	1.0	0.0	no_cond	0.2069398535630056	7.815629574533758	7.18039203243636	7.498010803485059	0.2071816170613628	8.337708065508236	6.694930729991375	7.516319397749806	9.77400537693488
transfo-xl-wt103	delta	lead	lead	34.0	led	37.0	pst	22(8a)	"To bring to some conclusion or condition. ""led to believe otherwise"""	0.126760563380282	0.7218	0.0	no_cond	0.26436858272106106	1.8027689938618219	4.480910574133615	3.1418397839977183	0.26436858272106106	1.8027689938618219	4.480910574133615	3.1418397839977183	4.5228684947992095
transfo-xl-wt103	delta	leap	leapt	55.0	leaped	56.0	ppt	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.009009009009009	0.9244	0.0	no_cond	0.4162711291876004	0.317051464730523	0.5926929674138313	0.4548722160721771	0.4162711291876004	0.317051464730523	0.5926929674138313	0.4548722160721771	0.7721829730022034
transfo-xl-wt103	delta	leap	leapt	22.0	leaped	23.0	ppt	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0222222222222222	0.8815	0.0	no_cond	0.3676997079477866	0.6256408920330551	0.547717461555541	0.586679176794298	0.3676997079477866	0.6256408920330551	0.547717461555541	0.586679176794298	1.0613625024618143
transfo-xl-wt103	delta	leap	leapt	21.0	leaped	17.0	ppt	23(2b)	"To act precipitately. ""leaped at the chance"". I used it like 'to move quickly'"	0.421052631578947	0.5164	0.0	no_cond	0.351802273655114	1.5377566615940401	0.3449009978071487	0.9413288297005944	0.351802273655114	1.5377566615940401	0.3449009978071487	0.9413288297005944	1.4082144158564556
transfo-xl-wt103	delta	leap	leapt	84.0	leaped	78.0	pst	23(1a)	"To spring free from or as if from the ground. To jump. ""leap over a fence"" ""A fish leaps out of the water."""	0.222222222222222	0.6374	0.0	no_cond	0.40237943829134715	0.3038577214229205	0.7280193435115853	0.5159385324672529	0.40237943829134715	0.3038577214229205	0.7280193435115853	0.5159385324672529	0.8019387032536776
transfo-xl-wt103	delta	leap	leapt	10.0	leaped	9.0	pst	23(2a)	"To pass abruptly from one state or topic to another. ""the difficult leap from college to the workplace"""	0.0526315789473684	0.8185	0.0011	no_cond	0.40753791303348735	0.307105914416976	0.5376186412525018	0.4223622778347389	0.40753791303348735	0.307105914416976	0.5376186412525018	0.4223622778347389	0.8665118201663226
transfo-xl-wt103	delta	leap	leapt	6.0	leaped	10.0	pst	23(2b)	"To act precipitately. ""leaped at the chance"""	1.0	0.3173	0.0177	no_cond	0.4002548482682809	0.24862747121724085	0.37391046896408026	0.31126897009066057	0.4002548482682809	0.24862747121724085	0.37391046896408026	0.31126897009066057	0.655583068715376
transfo-xl-wt103	delta	learn	learnt	36.0	learned	28.0	ppt	24(2a)	"To gain knowledge or understanding of or skill in by study, instruction, or experience. ""learn a trade"" ""learned to play chess"""	1.0	0.3173	0.0	no_cond	0.2686456992858328	0.7246410800673081	1.1736146210156195	0.9491278505414638	0.2447865401071076	1.4055824106924966	0.2995462655797595	0.8525643381361281	1.0949806198085401
transfo-xl-wt103	delta	learn	learnt	15.0	learned	12.0	ppt	24(2c)	"To come to be able to. ""learn to dance"""	0.333333333333333	0.5637	0.0001	no_cond	0.38156907719340716	0.1668058842044354	0.24435896289888784	0.20558242355166162	0.38156907719340716	0.1668058842044354	0.24435896289888784	0.20558242355166162	0.3857667847910868
transfo-xl-wt103	delta	learn	learnt	37.0	learned	55.0	ppt	24(2d)	"To come to realize. ""learned that honesty paid"""	3.52173913043478	0.0606	0.0	no_cond	0.2985664250668967	0.8543341823109867	0.5972699283982695	0.725802055354628	0.2985664250668967	0.8543341823109867	0.5972699283982695	0.725802055354628	0.860177195294457
